Transaction_ID,User_ID,Customer_Name,Gender,Age,Occupation,City,Transaction_Date,Month,Year,Expense_Category,Merchant,Expense_Amount,Monthly_Income,Budget_Allocated,Estimated_Savings,Expense_to_Income_Percent,Payment_Method,Transaction_Status,Recurring_Expense,Credit_Score,User_Rating,Budget_Risk_Level
8274,USR108274,Lila Pal,Female,20.0,Student,Pune,2026-07-11,July,2026.0,Rent,Apartment,8897.0,148009.0,36600.59,132314.0,6.01,Credit Card,Completed,Yes,735.0,3.8,Low
8275,USR108275,Xiti Rajagopalan,Male,19.0,Analyst,Hyderabad,2025-06-05,June,2025.0,Utilities,TNEB,2086.0,35187.0,21826.04,22284.0,5.93,Wallet,Completed,Yes,626.0,4.8,Low
8276,USR108276,Nachiket Joshi,Male,22.0,Doctor,Coimbatore,2025-01-11,January,2025.0,Healthcare,Apollo,4922.0,151270.0,36600.59,138296.0,3.53,Cash,Completed,Yes,626.0,3.3,Low
8277,USR108277,Gopal Devan,Female,53.0,Student,Pune,2024-07-04,July,2024.0,Healthcare,Swiggy,4922.0,35974.0,20556.55,21875.0,14.92,Wallet,Completed,Yes,893.0,4.9,Low
8278,USR108278,Damyanti Grover,Female,39.0,Designer,Chennai,2023-02-27,February,2023.0,Transport,Swiggy,2239.0,77797.0,35432.72,64716.0,2.88,Cash,Completed,No,682.0,3.8,Low
8279,USR108279,Zinal Rege,Male,35.0,Analyst,Pune,2025-12-01,December,2024.0,Food,Swiggy,3681.0,147859.0,79345.77,133426.0,2.49,Wallet,Completed,Yes,712.0,2.5,Low
8280,USR108280,Dhruv Venkatesh,Female,39.0,Analyst,Hyderabad,2025-07-05,July,2025.0,Healthcare,Pharmacy,7110.0,23650.0,16425.51,8400.0,30.06,Debit Card,Completed,Yes,507.0,3.3,Medium
8281,USR108281,Dipta Patla,Male,39.0,Student,Pune,2023-04-19,June,2023.0,Shopping,Reliance,7313.0,58703.0,36334.01,42184.0,7.44,Wallet,Completed,Yes,626.0,4.4,Low
8282,USR108282,Vedhika Sandal,Female,53.0,Designer,Mumbai,2023-10-20,October,2023.0,Food,Uber,7528.0,43868.0,26924.09,25541.0,17.16,Credit Card,Completed,Yes,880.0,2.9,Low
8283,USR100029,Chaitanya Chawla,Female,34.0,Teacher,Bengaluru,2025-06-03,June,2025.0,Transport,Uber,7550.0,57331.0,28521.97,45604.0,7.44,Net Banking,Completed,Yes,626.0,3.6,Low
8284,USR108284,Jasmit Tailor,Male,39.0,Teacher,Chennai,2024-08-02,August,2024.0,Food,Restaurant,4008.0,60039.0,20040.25,22058.0,11.53,Cash,Completed,Yes,875.0,3.8,Low
8285,USR108285,Ranbir Chowdhury,Female,39.0,Business Owner,Pune,2026-03-27,March,2026.0,Education,Coursera,1281.0,24610.0,14974.47,21081.0,5.21,UPI,Completed,Yes,432.0,3.8,Low
8286,USR108286,Pratyush Soman,Female,51.0,Business Owner,Delhi,2025-03-22,March,2025.0,Entertainment,Netflix,3832.0,81659.0,43781.37,69332.0,4.69,UPI,Completed,Yes,721.0,3.2,Low
8288,USR108288,Mahika Sundaram,Female,49.0,Sales Executive,Chennai,2024-11-23,November,2024.0,Utilities,TNEB,4689.0,60039.0,57005.2,64599.0,5.88,Credit Card,Completed,Yes,626.0,2.9,Low
8289,USR100029,Dhriti Bhargava,Female,39.0,Student,Coimbatore,2024-07-15,July,2024.0,Food,Swiggy,3243.0,79294.0,53686.36,72256.0,4.09,UPI,Completed,Yes,547.0,3.8,Low
8290,USR108290,Pahal Pillay,Female,20.0,Doctor,Coimbatore,2024-08-13,August,2024.0,Food,Restaurant,7689.0,24146.0,14383.78,47297.0,7.44,Wallet,Completed,Yes,413.0,2.5,Medium
8291,USR108291,Zayyan Mandal,Male,26.0,Doctor,Mumbai,2025-05-23,May,2025.0,Education,Swiggy,1879.0,81881.0,40506.74,77391.0,2.29,Wallet,Completed,Yes,601.0,3.5,Low
8292,USR108292,Jonathan Varkey,Female,54.0,Student,Bengaluru,2026-03-28,March,2026.0,Food,Swiggy,1830.0,152054.0,103555.39,143967.0,1.2,Wallet,Completed,Yes,751.0,3.9,Low
8293,USR108293,Balvan Mitra,Male,44.0,Student,Kochi,2023-04-25,April,2023.0,Food,TNEB,4922.0,46627.0,36600.59,39912.0,0.35,Wallet,Completed,Yes,693.0,2.9,Low
8294,USR108294,Tarak Narayan,Female,35.0,Designer,Mumbai,2025-01-02,January,2025.0,Food,Ola,1308.0,97304.0,46175.05,88458.0,1.34,Net Banking,Completed,Yes,744.0,3.8,Low
8295,USR108295,Abdul Talwar,Female,58.0,Sales Executive,Delhi,2024-10-26,June,2024.0,Transport,Metro,7767.0,57603.0,38920.44,47297.0,13.48,Wallet,Completed,Yes,419.0,4.8,Low
8296,USR108296,Vihaan Chander,Female,59.0,Doctor,Hyderabad,2024-02-21,February,2024.0,Food,Swiggy,6598.0,44746.0,31335.03,28722.0,14.75,Wallet,Completed,Yes,826.0,3.1,Low
8298,USR100029,Onkar Khare,Female,22.0,Software Engineer,Pune,2025-10-10,October,2025.0,Education,Swiggy,3170.0,78167.0,55777.56,69483.0,4.06,Wallet,Completed,Yes,568.0,4.6,Low
8299,USR108299,Chameli Krish,Female,31.0,Doctor,Bengaluru,2024-02-11,March,2026.0,Entertainment,Swiggy,4922.0,100933.0,68499.4,91422.0,1.63,Wallet,Completed,Yes,626.0,3.8,Low
8300,USR100029,Oscar Pau,Female,20.0,Analyst,Pune,2023-11-26,November,2023.0,Education,Udemy,7865.0,42428.0,20150.83,30520.0,18.54,Credit Card,Completed,Yes,867.0,3.8,Low
8301,USR108301,Pratyush Soman,Female,48.0,Doctor,Chennai,2026-06-27,June,2026.0,Food,Restaurant,6945.0,27244.0,16504.93,10280.0,25.49,Debit Card,Completed,No,832.0,4.9,Medium
8302,USR108302,Jagrati Singhal,Male,39.0,Doctor,Pune,2023-08-21,June,2023.0,Rent,Apartment,8525.0,147116.0,90721.83,130186.0,5.79,Debit Card,Completed,Yes,680.0,2.7,Low
8303,USR108303,Shivansh Kibe,Female,54.0,Student,Pune,2023-10-30,October,2024.0,Entertainment,Netflix,3448.0,42292.0,27621.19,47297.0,8.15,Wallet,Completed,Yes,541.0,3.1,Low
8304,USR100029,Ethan Swaminathan,Male,24.0,Business Owner,Delhi,2024-06-23,June,2024.0,Shopping,Flipkart,990.0,35985.0,21255.28,26851.0,2.75,Wallet,Completed,Yes,699.0,3.8,Low
8305,USR108305,Chatura Ramesh,Male,29.0,Business Owner,Coimbatore,2023-07-03,July,2023.0,Transport,Metro,2407.0,37581.0,24603.27,47297.0,6.4,UPI,Completed,No,626.0,3.8,Low
8306,USR108306,Ucchal Sarin,Male,36.0,Teacher,Chennai,2023-01-23,January,2023.0,Shopping,Flipkart,4922.0,32311.0,15015.78,25144.0,14.2,Credit Card,Pending,Yes,521.0,2.6,Low
8307,USR108307,Xavier Chander,Male,37.0,Software Engineer,Kochi,2025-08-18,August,2024.0,Shopping,Flipkart,4922.0,23070.0,13526.86,47297.0,7.72,Net Banking,Completed,Yes,868.0,3.5,Low
8308,USR108308,Yoshita Sidhu,Female,53.0,Student,Delhi,2024-04-27,June,2024.0,Shopping,Amazon,4494.0,44391.0,26272.08,35542.0,10.12,Wallet,Completed,Yes,384.0,4.4,Low
8309,USR100029,Ekantika Mutti,Female,27.0,Student,Kochi,2023-03-14,March,2023.0,Healthcare,Apollo,6794.0,32939.0,36600.59,19337.0,20.63,Cash,Completed,Yes,896.0,3.8,Medium
8310,USR108310,Kevin Ramesh,Female,48.0,Business Owner,Pune,2026-06-04,June,2026.0,Food,Swiggy,7757.0,80350.0,58267.45,61316.0,9.65,Cash,Completed,No,626.0,3.5,Low
8311,USR108311,Gopal Puri,Female,48.0,Analyst,Delhi,2025-03-03,March,2025.0,Shopping,Reliance,5413.0,23439.0,36600.59,6423.0,23.09,Credit Card,Failed,Yes,473.0,3.8,Low
8312,USR100029,Pratyush Soman,Female,22.0,Doctor,Chennai,2023-06-30,June,2023.0,Travel,IndiGo,4922.0,60039.0,17404.32,10300.0,46.37,Credit Card,Completed,No,846.0,3.7,Low
8313,USR108313,Meghana Rout,Male,39.0,Sales Executive,Coimbatore,2023-07-31,July,2023.0,Insurance,LIC,7907.0,148532.0,74385.01,134066.0,5.32,Wallet,Completed,Yes,793.0,3.6,Low
8315,USR108315,Inaya Palan,Female,35.0,Teacher,Chennai,2025-10-31,October,2025.0,Food,Restaurant,3226.0,33253.0,20598.63,19809.0,9.7,Credit Card,Completed,No,510.0,4.2,Low
8316,USR108316,Hritik Srinivasan,Female,46.0,Sales Executive,Pune,2023-01-08,January,2023.0,Education,Udemy,1952.0,23908.0,12210.71,17973.0,8.16,Wallet,Completed,Yes,365.0,3.8,Low
8317,USR100029,Omya Sarkar,Female,45.0,Teacher,Hyderabad,2026-03-28,June,2026.0,Food,Swiggy,2422.0,79943.0,47576.25,74746.0,3.03,Debit Card,Completed,Yes,390.0,3.4,Low
8318,USR108318,Pratyush Soman,Female,39.0,Teacher,Pune,2024-06-11,June,2024.0,Food,Swiggy,5925.0,60039.0,72053.94,87981.0,5.84,Debit Card,Completed,No,757.0,4.9,Low
8319,USR108319,Geetika Dash,Male,34.0,Analyst,Hyderabad,2024-02-11,June,2023.0,Food,TNEB,565.0,101621.0,74974.2,96540.0,7.44,Cash,Completed,Yes,746.0,3.0,Low
8320,USR108320,Indrajit Datta,Male,43.0,Doctor,Mumbai,2024-04-26,April,2024.0,Food,Zomato,4922.0,60039.0,36600.59,68110.0,3.01,Net Banking,Completed,Yes,892.0,3.8,Low
8321,USR100029,Ubika Narain,Female,47.0,Sales Executive,Chennai,2025-01-31,January,2025.0,Food,HDFC Ergo,3593.0,23779.0,13534.41,12483.0,15.11,Credit Card,Completed,Yes,626.0,4.3,Low
8322,USR100029,Pratyush Soman,Male,30.0,Teacher,Chennai,2023-11-16,November,2024.0,Travel,IRCTC,9127.0,34625.0,22474.94,16747.0,7.44,Credit Card,Completed,Yes,812.0,3.4,Medium
8323,USR100029,Upkaar Joshi,Female,59.0,Student,Mumbai,2024-02-11,June,2025.0,Entertainment,PVR,5317.0,60039.0,67051.48,90844.0,5.17,Credit Card,Pending,No,891.0,3.1,Low
8324,USR108324,Abhiram Kothari,Female,22.0,Designer,Mumbai,2025-03-06,March,2025.0,Travel,IndiGo,5524.0,22817.0,15026.11,14051.0,7.44,UPI,Completed,Yes,629.0,3.2,Medium
8325,USR100029,Pratyush Soman,Female,55.0,Teacher,Coimbatore,2024-09-13,September,2024.0,Food,Swiggy,7120.0,32240.0,16251.08,19432.0,22.08,UPI,Completed,Yes,364.0,4.9,Medium
8326,USR100029,Rushil Purohit,Male,33.0,Business Owner,Pune,2024-05-30,May,2024.0,Shopping,Amazon,4922.0,37580.0,23926.31,47297.0,10.89,UPI,Completed,No,492.0,2.9,Low
8327,USR108327,Aishani Arora,Female,59.0,Teacher,Delhi,2024-03-29,March,2024.0,Rent,Swiggy,4922.0,147148.0,83346.1,118998.0,7.44,Cash,Completed,Yes,374.0,2.9,Low
8328,USR100029,Raksha Sama,Male,39.0,Student,Mumbai,2025-08-23,August,2025.0,Shopping,Amazon,7207.0,26421.0,18036.97,14282.0,27.28,Credit Card,Completed,Yes,481.0,4.4,Low
8330,USR108330,Chasmum Bhandari,Male,35.0,Software Engineer,Kochi,2025-07-04,June,2025.0,Rent,Apartment,4922.0,80864.0,36600.59,52468.0,24.98,Credit Card,Completed,Yes,622.0,4.7,Medium
8331,USR108331,Ishwar Palla,Female,23.0,Doctor,Chennai,2023-01-19,January,2023.0,Transport,Ola,252.0,35438.0,36600.59,30129.0,7.44,Net Banking,Completed,Yes,717.0,3.8,Low
8332,USR108332,Raagini Sethi,Male,51.0,Business Owner,Bengaluru,2024-03-12,March,2024.0,Food,Swiggy,3655.0,25605.0,18781.57,18482.0,14.27,Net Banking,Completed,No,626.0,3.9,Low
8334,USR108334,Christopher Ganesh,Male,39.0,Teacher,Bengaluru,2026-02-08,February,2026.0,Food,Swiggy,4523.0,147616.0,70798.6,138683.0,3.06,Net Banking,Completed,No,674.0,2.7,Low
8335,USR108335,Pratyush Soman,Female,53.0,Software Engineer,Chennai,2023-02-04,June,2024.0,Food,Swiggy,3570.0,152046.0,102724.68,47297.0,2.35,Cash,Completed,No,410.0,3.0,Low
8336,USR108336,Lohit Chandra,Female,40.0,Student,Kochi,2023-07-30,July,2023.0,Food,Zomato,2949.0,80789.0,42170.85,47297.0,3.65,Cash,Completed,No,865.0,2.7,Low
8338,USR108338,Gauri Dey,Female,40.0,Teacher,Mumbai,2024-05-18,May,2024.0,Food,Airtel,4922.0,22064.0,14422.62,10685.0,29.06,Wallet,Completed,Yes,858.0,4.1,Medium
8340,USR100029,Shivansh Sant,Female,53.0,Business Owner,Kochi,2025-04-05,April,2025.0,Transport,Metro,4922.0,46523.0,26715.01,36505.0,4.08,Net Banking,Completed,No,428.0,3.0,Low
8341,USR108341,Gaurangi Bal,Male,57.0,Sales Executive,Coimbatore,2025-05-23,May,2024.0,Food,Udemy,3045.0,23842.0,14457.01,11436.0,12.77,Wallet,Completed,Yes,594.0,4.1,Low
8342,USR108342,Benjamin Radhakrishnan,Female,45.0,Business Owner,Hyderabad,2024-09-03,September,2024.0,Food,Zomato,6169.0,78179.0,57201.5,62558.0,7.89,Debit Card,Completed,Yes,733.0,3.9,Low
8343,USR108343,Radha Kata,Female,39.0,Designer,Mumbai,2024-02-06,February,2024.0,Food,Swiggy,4620.0,98830.0,66272.68,87789.0,4.67,Cash,Completed,No,416.0,4.1,Low
8344,USR108344,Sara Viswanathan,Male,51.0,Teacher,Bengaluru,2024-11-17,November,2024.0,Healthcare,Pharmacy,2916.0,43021.0,36600.59,32976.0,6.78,Wallet,Completed,Yes,488.0,3.7,Low
8345,USR100029,Jeet Sodhi,Female,49.0,Sales Executive,Bengaluru,2025-03-30,March,2025.0,Transport,Metro,1785.0,34380.0,16990.1,21786.0,5.19,UPI,Completed,No,630.0,3.2,Low
8346,USR108346,Nachiket Raja,Female,39.0,Student,Coimbatore,2023-07-26,July,2024.0,Utilities,TNEB,1522.0,60039.0,12363.39,11703.0,6.19,Net Banking,Completed,Yes,459.0,3.2,Low
8347,USR108347,Manthan Kapoor,Male,39.0,Teacher,Kochi,2024-09-06,September,2024.0,Shopping,Amazon,185.0,58140.0,39673.24,45994.0,0.32,Credit Card,Completed,Yes,746.0,4.8,Low
8348,USR108348,Pavani Kalita,Female,56.0,Teacher,Hyderabad,2024-02-11,January,2025.0,Healthcare,Pharmacy,3848.0,27972.0,17769.81,20631.0,13.76,Net Banking,Completed,Yes,814.0,3.1,Low
8349,USR108349,Harinakshi Hora,Male,48.0,Student,Chennai,2024-12-14,December,2024.0,Education,Udemy,689.0,60039.0,12928.82,12005.0,3.02,Debit Card,Completed,Yes,367.0,5.0,Low
8350,USR108350,Madhavi Kala,Male,51.0,Teacher,Chennai,2023-03-04,March,2023.0,Food,Apartment,5306.0,150197.0,76674.83,133128.0,3.53,Wallet,Completed,Yes,387.0,3.8,Low
8351,USR108351,Chanakya Tata,Male,20.0,Analyst,Mumbai,2023-10-18,October,2024.0,Food,Udemy,3812.0,60200.0,43467.08,54031.0,6.33,Debit Card,Completed,Yes,626.0,4.3,Low
8352,USR100029,Vrishti Tripathi,Male,21.0,Software Engineer,Delhi,2025-01-01,June,2025.0,Entertainment,Netflix,1804.0,60039.0,36600.59,28788.0,5.36,Wallet,Completed,Yes,759.0,4.5,Low
8353,USR100029,Ekaraj Jani,Female,39.0,Software Engineer,Mumbai,2024-04-29,April,2024.0,Utilities,Swiggy,3627.0,151345.0,94438.78,141502.0,2.4,UPI,Completed,Yes,379.0,4.7,Low
8354,USR108354,Shivani Vohra,Female,59.0,Teacher,Bengaluru,2025-03-19,March,2025.0,Shopping,Amazon,7355.0,60039.0,82234.16,134216.0,4.84,Wallet,Completed,Yes,668.0,4.4,Low
8355,USR108355,Nakul Sule,Female,38.0,Doctor,Delhi,2023-08-22,August,2023.0,Travel,IRCTC,8422.0,45203.0,25715.04,28549.0,7.44,Net Banking,Completed,Yes,655.0,2.6,Low
8356,USR108356,Yuvraj Rastogi,Male,46.0,Designer,Pune,2024-02-11,June,2024.0,Healthcare,Pharmacy,3032.0,60039.0,69255.23,86892.0,3.03,Wallet,Completed,Yes,405.0,4.6,Low
8357,USR100029,Xiti Ahuja,Male,43.0,Student,Coimbatore,2024-02-11,August,2025.0,Food,Zomato,7226.0,150104.0,68344.49,137691.0,4.81,UPI,Completed,Yes,626.0,3.8,Low
8358,USR108358,Gaurangi Choudhury,Male,23.0,Designer,Kochi,2025-01-23,January,2025.0,Food,Metro,422.0,47299.0,23218.97,37848.0,0.89,Credit Card,Completed,No,555.0,3.8,Low
8359,USR108359,Yasti Barad,Male,26.0,Business Owner,Kochi,2025-11-10,November,2025.0,Utilities,Swiggy,1490.0,37024.0,22655.29,28899.0,7.44,Net Banking,Completed,Yes,685.0,4.7,Low
8360,USR100029,Faras Lal,Male,35.0,Analyst,Hyderabad,2024-02-11,April,2024.0,Shopping,Amazon,4922.0,77616.0,49899.54,66964.0,9.02,Net Banking,Failed,Yes,395.0,3.8,Low
8361,USR108361,Nakul Borah,Male,30.0,Software Engineer,Kochi,2023-09-14,June,2023.0,Transport,Ola,7569.0,101450.0,50789.79,87929.0,7.46,UPI,Completed,Yes,781.0,4.7,Low
8362,USR108362,Devika Lala,Female,39.0,Designer,Chennai,2023-09-01,September,2023.0,Shopping,Amazon,629.0,44000.0,30659.73,32472.0,1.43,Cash,Failed,Yes,826.0,4.8,Low
8363,USR108363,Zilmil Sheth,Male,58.0,Teacher,Pune,2024-10-05,October,2024.0,Insurance,LIC,7086.0,60039.0,26801.42,26988.0,19.41,Wallet,Completed,Yes,863.0,4.1,Low
8364,USR108364,Manan Dar,Female,53.0,Software Engineer,Bengaluru,2023-03-08,March,2023.0,Transport,Metro,7320.0,62005.0,43036.57,46109.0,11.81,UPI,Completed,Yes,450.0,4.5,Low
8365,USR100029,Ubika Bumb,Female,41.0,Analyst,Pune,2023-01-24,January,2023.0,Rent,Landlord,4922.0,60039.0,16784.25,22306.0,22.0,Wallet,Completed,Yes,816.0,3.8,Low
8366,USR108366,Vyanjana Merchant,Female,25.0,Sales Executive,Mumbai,2026-04-06,April,2026.0,Food,Zomato,1845.0,101763.0,47030.65,93651.0,1.81,Net Banking,Completed,Yes,533.0,3.8,Low
8367,USR108367,Ethan Balay,Female,43.0,Software Engineer,Hyderabad,2026-03-12,March,2024.0,Food,Restaurant,2255.0,152542.0,84263.24,142331.0,1.48,Debit Card,Completed,Yes,749.0,4.8,Low
8368,USR108368,Wridesh Apte,Female,28.0,Student,Chennai,2024-12-31,December,2024.0,Insurance,LIC,2035.0,81736.0,53402.87,67720.0,2.49,Wallet,Completed,Yes,809.0,4.8,Low
8369,USR108369,Anvi Yohannan,Female,28.0,Teacher,Coimbatore,2024-09-03,September,2024.0,Education,Coursera,4922.0,78771.0,36600.59,59911.0,8.92,Credit Card,Completed,Yes,626.0,4.2,Low
8370,USR108370,Upadhriti Barad,Female,41.0,Teacher,Hyderabad,2026-06-29,June,2026.0,Healthcare,Swiggy,2438.0,102250.0,57514.56,94672.0,2.38,UPI,Completed,Yes,505.0,3.3,Low
8372,USR100029,Advay Chandran,Female,52.0,Teacher,Bengaluru,2024-08-08,August,2024.0,Transport,Metro,1765.0,60039.0,16667.91,17124.0,7.44,UPI,Completed,Yes,657.0,2.7,Low
8373,USR108373,Jai Basu,Female,59.0,Software Engineer,Hyderabad,2023-10-17,October,2024.0,Rent,Swiggy,4922.0,97116.0,55425.49,74060.0,7.44,Credit Card,Completed,Yes,795.0,4.9,Low
8374,USR108374,Pratyush Soman,Female,30.0,Teacher,Kochi,2023-02-21,February,2024.0,Education,Udemy,124.0,77216.0,49402.92,70434.0,0.16,Net Banking,Completed,Yes,626.0,3.4,Low
8376,USR100029,Waida Loyal,Female,49.0,Teacher,Pune,2025-12-24,December,2024.0,Transport,Ola,4600.0,58267.0,30789.93,45451.0,7.89,Wallet,Completed,Yes,626.0,3.3,Low
8377,USR100029,Lavanya Datta,Female,57.0,Sales Executive,Hyderabad,2024-02-11,August,2023.0,Shopping,Reliance,727.0,148459.0,102040.36,47297.0,0.49,Cash,Completed,Yes,526.0,4.4,Low
8378,USR100029,Isaac Dhawan,Male,21.0,Doctor,Pune,2025-03-30,March,2025.0,Food,Swiggy,476.0,43496.0,36600.59,32636.0,1.09,Wallet,Completed,No,512.0,2.7,Low
8379,USR108379,Pratyush Soman,Male,60.0,Student,Mumbai,2026-07-13,July,2026.0,Shopping,Swiggy,3409.0,44702.0,28896.35,35290.0,7.63,Credit Card,Completed,Yes,809.0,3.8,Low
8380,USR108380,Ira Prasad,Female,34.0,Analyst,Pune,2024-08-01,August,2024.0,Food,Swiggy,4174.0,23197.0,16177.39,14373.0,17.99,Debit Card,Completed,No,751.0,4.7,Low
8381,USR108381,Jagrati Kamdar,Female,51.0,Teacher,Hyderabad,2023-03-07,March,2023.0,Food,Swiggy,2021.0,101118.0,52568.85,47297.0,2.0,Net Banking,Completed,Yes,811.0,3.0,Low
8382,USR108382,Sarthak Gaba,Female,56.0,Sales Executive,Pune,2025-11-06,June,2025.0,Food,Restaurant,7914.0,152535.0,72011.97,138756.0,5.19,UPI,Completed,Yes,732.0,4.9,Low
8383,USR108383,Dev Dhar,Female,46.0,Analyst,Bengaluru,2023-02-15,February,2023.0,Food,Zomato,4922.0,37149.0,24013.02,24704.0,7.44,Credit Card,Completed,Yes,749.0,4.3,Low
8384,USR100029,Gopal Soni,Male,19.0,Analyst,Bengaluru,2023-03-23,March,2023.0,Insurance,HDFC Ergo,3725.0,43952.0,36600.59,34699.0,8.48,Cash,Completed,Yes,898.0,2.6,Low
8385,USR108385,Chaaya Bir,Female,27.0,Teacher,Kochi,2025-02-08,June,2025.0,Shopping,Amazon,4349.0,24278.0,16741.63,11930.0,7.44,Cash,Completed,No,780.0,2.6,Low
8386,USR108386,Jeet Aurora,Male,41.0,Business Owner,Kochi,2023-07-08,July,2023.0,Shopping,Amazon,2315.0,57714.0,27953.81,49416.0,4.01,Debit Card,Completed,Yes,587.0,4.5,Low
8387,USR108387,Benjamin Parmer,Female,43.0,Business Owner,Pune,2025-07-05,June,2025.0,Transport,Ola,6390.0,47710.0,23662.77,34419.0,13.39,UPI,Completed,No,814.0,3.8,Low
8388,USR108388,Pratyush Soman,Female,32.0,Sales Executive,Hyderabad,2024-12-14,December,2024.0,Education,Coursera,3193.0,42340.0,31742.05,28482.0,7.54,Net Banking,Completed,Yes,535.0,2.6,Low
8389,USR100029,Karan Keer,Female,23.0,Designer,Coimbatore,2024-02-11,November,2023.0,Transport,Uber,3475.0,60039.0,21637.08,29392.0,7.79,Net Banking,Completed,Yes,555.0,3.2,Low
8390,USR108390,Pratyush Soman,Female,27.0,Designer,Pune,2023-04-30,April,2023.0,Entertainment,PVR,2910.0,45364.0,31237.47,35356.0,6.41,Net Banking,Completed,Yes,552.0,3.0,Low
8391,USR108391,Charvi Krish,Female,54.0,Student,Pune,2023-02-21,June,2023.0,Shopping,Amazon,7004.0,62682.0,45229.35,45467.0,11.17,Cash,Completed,No,532.0,4.1,Low
8392,USR108392,Manan Deep,Female,39.0,Analyst,Mumbai,2023-05-29,May,2023.0,Insurance,HDFC Ergo,5996.0,46340.0,36600.59,31787.0,7.44,Wallet,Completed,Yes,750.0,3.3,Low
8393,USR108393,Tanvi Nadig,Female,46.0,Designer,Hyderabad,2023-05-31,May,2023.0,Healthcare,Pharmacy,7323.0,99495.0,69786.22,89211.0,7.36,Debit Card,Completed,Yes,390.0,4.1,Low
8394,USR108394,Vinaya Luthra,Male,50.0,Business Owner,Coimbatore,2024-02-11,April,2024.0,Entertainment,Netflix,2949.0,147078.0,93302.36,140189.0,2.01,Net Banking,Completed,No,664.0,4.7,Low
8395,USR108395,Xavier Chatterjee,Female,54.0,Doctor,Mumbai,2023-12-06,December,2023.0,Food,Swiggy,819.0,60039.0,36600.59,35087.0,1.9,Net Banking,Completed,No,506.0,3.0,Low
8396,USR108396,Liam Agate,Female,28.0,Business Owner,Chennai,2023-10-18,October,2023.0,Food,Zomato,1949.0,60039.0,32909.36,38617.0,4.17,Debit Card,Completed,No,574.0,2.8,Low
8397,USR108397,Unni Golla,Female,31.0,Business Owner,Pune,2023-06-15,June,2023.0,Utilities,Airtel,4869.0,26331.0,19666.13,14681.0,18.49,Debit Card,Completed,Yes,782.0,4.2,Low
8398,USR108398,Pratyush Soman,Male,44.0,Designer,Pune,2023-12-05,June,2023.0,Utilities,TNEB,4922.0,34044.0,17972.79,28932.0,1.57,Net Banking,Completed,Yes,626.0,4.6,Low
8399,USR108399,Agastya Kade,Female,49.0,Designer,Bengaluru,2026-05-14,May,2026.0,Food,Restaurant,6527.0,99683.0,58607.22,87841.0,6.55,Debit Card,Completed,No,772.0,3.5,Low
8400,USR108400,Jonathan Sodhi,Male,60.0,Business Owner,Hyderabad,2024-06-21,June,2024.0,Entertainment,Netflix,5116.0,80289.0,40600.12,72236.0,6.37,Cash,Completed,Yes,799.0,4.2,Low
8401,USR108401,Warinder Tank,Female,50.0,Teacher,Hyderabad,2023-04-25,April,2023.0,Food,Swiggy,4899.0,59848.0,31317.84,47297.0,8.19,Cash,Completed,Yes,838.0,4.7,Low
8402,USR108402,Imaran Setty,Male,58.0,Software Engineer,Pune,2023-01-07,January,2024.0,Travel,IndiGo,4922.0,34388.0,22174.69,5092.0,52.26,Cash,Completed,Yes,577.0,3.4,High
8403,USR108403,Nicholas Sarraf,Male,35.0,Software Engineer,Kochi,2023-10-04,October,2023.0,Utilities,Airtel,4811.0,147158.0,75912.03,136852.0,7.44,Credit Card,Completed,Yes,470.0,4.5,Low
8405,USR108405,Jason Kunda,Male,40.0,Sales Executive,Pune,2026-07-21,July,2026.0,Food,Swiggy,4922.0,151200.0,70585.87,133526.0,5.11,Cash,Completed,Yes,822.0,4.7,Low
8406,USR108406,Aadi Sanghvi,Male,30.0,Teacher,Kochi,2024-02-11,October,2025.0,Insurance,LIC,5653.0,35437.0,21990.22,25286.0,15.95,Wallet,Completed,Yes,638.0,3.4,Low
8407,USR108407,Nicholas Taneja,Female,40.0,Teacher,Pune,2024-09-16,September,2024.0,Entertainment,PVR,5282.0,80266.0,43838.72,71799.0,6.58,UPI,Completed,No,671.0,4.5,Low
8409,USR108409,Vanya Kapadia,Female,39.0,Analyst,Chennai,2024-02-11,March,2025.0,Food,Swiggy,4012.0,27667.0,17638.33,14534.0,7.44,Net Banking,Completed,No,796.0,4.6,Low
8410,USR108410,Anvi Ganesh,Female,21.0,Student,Hyderabad,2024-04-10,April,2024.0,Utilities,TNEB,679.0,80620.0,36600.59,47297.0,0.84,Cash,Completed,Yes,626.0,3.5,Low
8411,USR108411,Shivansh Bhatnagar,Female,54.0,Teacher,Mumbai,2026-07-13,July,2026.0,Travel,IRCTC,10323.0,57547.0,33706.84,35258.0,17.94,Wallet,Completed,No,363.0,4.7,Low
8412,USR108412,Wriddhish Vora,Female,39.0,Teacher,Delhi,2025-10-07,October,2025.0,Education,Udemy,6549.0,36097.0,23882.24,24912.0,18.14,Debit Card,Completed,Yes,615.0,4.6,Low
8413,USR108413,Liam Jhaveri,Female,37.0,Analyst,Kochi,2024-02-11,March,2025.0,Entertainment,Netflix,6922.0,33655.0,20406.93,17985.0,20.57,Debit Card,Completed,Yes,626.0,3.8,Medium
8414,USR108414,Falak Chander,Female,55.0,Teacher,Mumbai,2025-11-23,November,2025.0,Education,Coursera,3693.0,22338.0,36600.59,14721.0,16.53,Cash,Completed,Yes,563.0,3.8,Low
